ID;Fecha;Estación;Hora;Ubicación;Provincia;Com_Autónoma;Lat;Long;Inds;Viva;Muerta;nd;Heridas;M_sex;H_sex;nd_sex;Adult;Juv;New;Emb;nd;DW;Algo. Int.;Apareamiento;Embarazo;Posible Emb;Parto;Agreg;Descanso;Estrés;Alimen;Otros;Fuente_tipo;Fuente;Rep;Link;Observaciones;
P_violacea_278;03/06/2025;Verano;nd;Playa de Peníscola;Castellón;Comunidad Valenciana;40,3617533;0,4038529;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DKcd_TJilwO/?igsh=MWNnOWFtYWZoNm1naw%3D%3D;"Parece tener la región dorsal ""hinchada""";
P_violacea_314;04/06/2025;Verano;nd;Playa de la Vall;Islas Baleares;Islas Baleares;40,0463531;3,9222223;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_255;05/06/2025;Verano;21:00;Port de Sant Miquel;Islas Baleares;Islas Baleares;39,0806801;1,4403685;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;1;0;0;1;0;0;0;0;0;0;Prensa;Periódico de Ibiza;;https://www.periodicodeibiza.es/pitiusas/ibiza/2025/06/06/2403213/normal-haya-rayas-orillas-playas-ibiza.html;"Parece tener la región dorsal ""hinchada""";
P_violacea_174;06/06/2025;Verano;nd;Pou des Lleó;Islas Baleares;Islas Baleares;39,0365276;1,6093427;1;1;0;0;Si;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/pavel.berka.37/posts/pfbid02ydjvszRbQxCZqdsmSKsBnPJZUDF5UfW5xpE3xSwb1cq5AqNMX1fh9NyRf8Tyrvx2l?__cft__[0]=AZUo2wUZIVThwLcZqi7ukXeQoHp-d7fwUq7S5yvZUdc7IU2VxUew6D2ETd0c4KvEMhECJQTGSLiEYaqqxmtwTGubS1_ojn0txo_xTO0xjykuzhZU3ZaZuZ9L1NElrUeQGzc&__tn__=%2CO%2CP-R;Varada en aguas muy someras. Cola cortada;
P_violacea_315;07/06/2025;Verano;nd;Santa Ponça;Islas Baleares;Islas Baleares;39,5159742;2,4791298;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_316;07/06/2025;Verano;nd;Son Xoriguer;Islas Baleares;Islas Baleares;39,9256221;3,8425026;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_317;07/06/2025;Verano;nd;Faro de S'Estalella;Islas Baleares;Islas Baleares;39,3527496;2,9136156;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_265;08/06/2025;Verano;nd;Cullera;Valencia;Comunidad Valenciana;39,1613167;-0,2401540;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@ivonne_dela_r/video/7513623887939128581;Muy cerca de la orilla;
P_violacea_318;08/06/2025;Verano;nd;Platja es Trenc;Islas Baleares;Islas Baleares;39,3445471;2,9838383;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_319;08/06/2025;Verano;nd;Soller;Islas Baleares;Islas Baleares;39,7940756;2,6957701;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_427;08/06/2025;Verano;nd;Platja Son Moll;Islas Baleares;Islas Baleares;39,7054464;3,4565638;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@la_orlandi/video/7513616015066926358;Muy cerca de la orilla;
P_violacea_320;09/06/2025;Verano;nd;S'Amarador;Islas Baleares;Islas Baleares;39,3498838;3,1859068;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_321;09/06/2025;Verano;nd;Cala Comtessa;Islas Baleares;Islas Baleares;39,5323325;2,5898835;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_274;10/06/2025;Verano;nd;Ses Figueretes;Islas Baleares;Islas Baleares;38,9017021;1,4207029;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Periódico de Ibiza;;https://www.periodicodeibiza.es/pitiusas/ibiza/2025/06/10/2405839/aparece-nueva-raya-costa-ibiza.html;Muy cerca de la orilla;
P_violacea_282;10/06/2025;Verano;nd;Son Moll;Islas Baleares;Islas Baleares;39,7048603;3,4583506;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/capvermell.org/posts/pfbid02o8MtSvZ6TZR119bKjbDG5pfsqyY9q7RkAyoRgce7JCehowrrm5W3MeLJAhpHNhqUl?__cft__[0]=AZUoIJcyMzjpzuvfyPHnZgUiaWuoEg6KTy_vw4A6oC5gs7c1tFwUiuWgdW_FtmOdYlYB0DpKFOXJsiURtkPhBktXCxv4X6D_-V1gNrOnuhs3z_p5oJY_noNmJJSvyZeQXJ-gjnn2LIL1DaL1KGxEEA-4KdlP2cnsKYGdP5JuYlybfw&__tn__=%2CO%2CP-R;Muy cerca de la orilla;
P_violacea_322;10/06/2025;Verano;nd;Sa Calobra;Islas Baleares;Islas Baleares;39,8514696;2,7998788;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_323;10/06/2025;Verano;nd;Cala Mesquida;Islas Baleares;Islas Baleares;39,7446153;3,4337828;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_262;11/06/2025;Verano;nd;Cala Mondragó;Islas Baleares;Islas Baleares;39,3513517;3,1883754;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Última Hora;;https://www.ultimahora.es/noticias/local/2025/06/11/2406265/avistan-nueva-mantarraya-cala-mondrago.html;;
P_violacea_263;11/06/2025;Verano;nd;L'Atmella;Tarragona;Cataluña;40,4341770;1,4808780;3;3;0;0;nd;1;0;2;0;3;0;0;0;nd;1;0;0;0;0;1;0;0;0;0;Com. Pers.;Mara Segovia;;Mara Segovia;El día 11 las tres muy juntas en superficie, a unos 10m aprox unas de otras. Se mantienen en superficie rodeando el barco (remolcador de jaula atun) durante 15 min aprox. ;
P_violacea_268;11/06/2025;Verano;9:38;desembocadura del torrent de Pareis;Islas Baleares;Islas Baleares;39,8537678;2,8033809;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Crónica Balear;;https://www.cronicabalear.es/mallorca/2025-06-11/nueva-mantarraya-avistada-en-una-playa-de-mallorca-torrente-pareis/;;
P_violacea_324;11/06/2025;Verano;nd;Cala Pada;Islas Baleares;Islas Baleares;38,9932378;1,5612605;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_325;12/06/2025;Verano;nd;Cala Tarida;Islas Baleares;Islas Baleares;38,9407451;1,2338923;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_326;12/06/2025;Verano;nd;Playa de Macarella;Islas Baleares;Islas Baleares;39,9382918;3,9371144;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_287;13/06/2025;Verano;12:32;Es Cavall d'En Borràs;Islas Baleares;Islas Baleares;38,7402095;1,4285083;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/watch/?v=1082537610409294&__cft__[0]=AZVhpmlDLCogMJdvvZLD5j-HTVCvP9qO6-ifgv_6tS1BAAN6SURCEnAq5Z7v60vP7Erg4Rj2kW7MH_NL4BZXq8ZZ3gl-uqYysrNQgtLo1vnUqzKTM64TRC6e7rog20A-K2N8wp695fcgcrl8cJ67_b3IuNHwQzdNPdRUWBmIpLiia0Y54Fdq7ClaLWhXvLICbU6mZRTyHVAE6AnT1SGPcItLQySjPZnnn09WRDBuNge3kw&__tn__=%2CO%2CP-R;Muy cerca de la orilla;
P_violacea_327;13/06/2025;Verano;nd;Es Codolar;Islas Baleares;Islas Baleares;38,9501487;1,2275734;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_328;13/06/2025;Verano;nd;Cala Vinyes;Islas Baleares;Islas Baleares;39,4952431;2,5342585;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_267;14/06/2025;Verano;nd;Magaluf;Islas Baleares;Islas Baleares;39,5072636;2,5373845;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Última Hora;;https://www.ultimahora.es/noticias/part-forana/2025/06/14/2408629/aparece-nueva-mantarraya-playa-magaluf.html;Muy cerca de la orilla;
P_violacea_329;14/06/2025;Verano;nd;Playa Rajoli;Islas Baleares;Islas Baleares;39,6368472;3,4123124;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_330;14/06/2025;Verano;nd;Es Carregador;Islas Baleares;Islas Baleares;39,6912723;3,4539839;1;0;1;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_266;15/06/2025;Verano;nd;Magaluf;Islas Baleares;Islas Baleares;39,5072636;2,5373845;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@nayragil19/video/7516241610913352982;Muy cerca de la orilla;
P_violacea_271;15/06/2025;Verano;nd;Platja de Riells;Girona;Cataluña;42,1160251;3,1395152;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Twitter;;https://x.com/taispla/status/1935455938464321727;;Imágenes en carpeta
P_violacea_331;15/06/2025;Verano;nd;Punta Negra;Islas Baleares;Islas Baleares;39,5270565;2,5515833;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_332;15/06/2025;Verano;nd;Cala en Blanes;Islas Baleares;Islas Baleares;40,0003032;3,8129008;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_264;16/06/2025;Verano;10:57;L'Atmella;Tarragona;Cataluña;40,8597910;0,8601940;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;1;0;0;0;0;0;0;0;0;1;Com. Pers.;Mara Segovia;;Mara Segovia;Pesca con caña;
P_violacea_270;16/06/2025;Verano;15:15;Platja del Canyadell;Tarragona;Cataluña;41,1322441;1,3898158;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Diari de Tarragona;;https://www.diaridetarragona.com/costa/233488/mantarraya-joven-acerca-banistas-torredembarra.html;;Imágenes en carpeta
P_violacea_333;16/06/2025;Verano;nd;Es Trenc;Islas Baleares;Islas Baleares;39,3449834;2,9834186;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_334;16/06/2025;Verano;nd;Costa de la Calma;Islas Baleares;Islas Baleares;39,5250871;2,4652184;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_335;18/06/2025;Verano;nd;Ciudad Jardín;Islas Baleares;Islas Baleares;39,5521808;2,6890971;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_336;19/06/2025;Verano;nd;Es Canar;Islas Baleares;Islas Baleares;39,0016810;1,5782733;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_367;19/06/2025;Verano;nd;Platja Sa Conca;Girona;Cataluña;42,2808322;3,2770604;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLDB5aLIVCT/?igsh=cmVtcDdsbjE1MjUz;Muy cerca de la orilla;
P_violacea_337;20/06/2025;Verano;nd;Playa de Palma;Islas Baleares;Islas Baleares;39,5271440;2,7299849;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_338;20/06/2025;Verano;nd;Playa de Santa Ponça;Islas Baleares;Islas Baleares;39,5157277;2,4789427;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_363;20/06/2025;Verano;nd;Blanes;Girona;Cataluña;41,6740910;2,8017308;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/2000191;Muy cerca de la orilla;
P_violacea_273;21/06/2025;Verano;nd;Morro del Gos;Tarragona;Cataluña;40,8262866;0,7422091;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Anabel Colmenero;;Anabel Colmenero;Muy cerca de la orilla;
P_violacea_339;21/06/2025;Verano;nd;Cala Barques;Islas Baleares;Islas Baleares;39,9216100;3,0551609;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_440;21/06/2025;Verano;nd;Playa de Palma;Islas Baleares;Islas Baleares;39,5227590;2,7354138;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@alenka_syrotina/video/7518345928147733765;Muy cerca de la orilla;
P_violacea_269;22/06/2025;Verano;nd;Masia Blanca;Tarragona;Cataluña;41,1777773;1,5159811;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Diari de Tarragona;;https://www.diaridetarragona.com/costa/233899/avistan-raya-orilla-coma-ruga.html;;
P_violacea_340;22/06/2025;Verano;nd;Cala Antena;Islas Baleares;Islas Baleares;39,4666806;3,2797965;1;1;0;0;Si;0;1;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);Imágenes en redes (https://www.tiktok.com/@nanoeyes/video/7518844266974563606);
P_violacea_341;22/06/2025;Verano;nd;Puerto de Sóller;Islas Baleares;Islas Baleares;39,7940756;2,6957701;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_352;22/06/2025;Verano;nd;Menorca;Islas Baleares;Islas Baleares;;;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;1;0;0;0;0;0;1;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/p/DLN_nJDNznU;No hay coords. Importante mencionar que posiblemente ha estado enterrada descansando debido a que tiene arena por todo el cuerpo;
P_violacea_411;22/06/2025;Verano;nd;Cala Penya Tallada;Tarragona;Cataluña;41,0605704;1,1607486;1;1;0;0;nd;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@vicente_vizcay/video/7518794918433721623;Lleva arena en el disco;
P_violacea_342;23/06/2025;Verano;nd;Santo Tomás;Islas Baleares;Islas Baleares;39,9147524;4,0374770;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_280;25/06/2025;Verano;nd;Platja del Cristall;Barcelona;Cataluña;41,4546605;2,2606209;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/reel/1082473630419193;;
P_violacea_281;26/06/2025;Verano;nd;Platja del Tres Micos;Barcelona;Cataluña;41,5656349;2,5250211;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/888396354528181/?multi_permalinks=24300693432871810&hoisted_section_header_type=recently_seen;;
P_violacea_343;26/06/2025;Verano;nd;Cala Blanca;Islas Baleares;Islas Baleares;39,9673831;3,8351440;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_272;27/06/2025;Verano;nd;Playa de Levante;Barcelona;Cataluña;41,4040173;2,2188902;1;1;0;0;No;0;1;0;0;0;0;0;1;nd;1;0;0;0;0;0;1;0;0;0;Com. Pers.;Claudio Barría;;Claudio Barría;Descansando sobre el fondo de la orilla;
P_violacea_275;27/06/2025;Verano;nd;Platja Sa Conca;Islas Baleares;Islas Baleares;41,7974445;3,0614120;1;1;0;0;Si;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLaI64BNs64/?igsh=bWd1d2k5eXNxcHZj;Macho con herida/roncha cerca de oruilla;
P_violacea_425;27/06/2025;Verano;nd;Platja de Sant Pol;Girona;Cataluña;41,7901345;3,0493002;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@loly68050/video/7520630306001456406;Cerca de costa;
P_violacea_344;28/06/2025;Verano;nd;Cala Mondragó;Islas Baleares;Islas Baleares;39,3517375;3,1883935;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_348;28/06/2025;Verano;nd;Platja de Llevant;Barcelona;Cataluña;41,4042045;2,2188150;1;1;0;0;No;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLcHe9EMq24/?igsh=NnhubHkxcjNsN2t2;Prácticamente varada en orilla;
P_violacea_461;28/06/2025;Verano;nd;S'Agaro;Girona;Cataluña;41,7905270;3,0595600;1;1;0;0;No;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Gerard Martin;;https://drive.google.com/file/d/1GT0Sk-5emUhuEcxMmB4EaEcH2UUPT825/view?usp=drive_link;Vista haciendo paddlesurf por Ángel Alpuente;
P_violacea_296;29/06/2025;Verano;10:27;Playa del Moncayo;Alicante;Comunidad Valenciana;38,0695601;-0,6481862;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/cronicas.naturales.torrevieja/posts/pfbid035k2pcyFhugPq896k51DF3sxDT5uQWSsdmUvJYBMyMWRnTDDHjcW2yJufkYRwVg47l?__cft__[0]=AZV0N4KNtMZHxBw78OuISmPnHdDIPWBFYX0OUQdeWKlNV9MreNLI-WpeQTV7JPa8DiYBIT__gncnw95vcofNmVkxYG_ynFKnLi089ctflNtT1hRaEDofCIFXH6texjwVJXFPihz-kjJ_O3nMzYuX_Dim11hzUFgSdrx6R9BRL41b-Q&__tn__=%2CO%2CP-R;;
P_violacea_345;29/06/2025;Verano;nd;Port d'Alcúdia;Islas Baleares;Islas Baleares;39,8398332;3,1297397;1;1;0;0;nd;0;0;1;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Com. Pers.;Xisca Pujol (Fundación Palma Aquarium);;Xisca Pujol (Fundación Palma Aquarium);;
P_violacea_347;30/06/2025;Verano;nd;Platja de Mataró;Barcelona;Cataluña;41,5357864;2,4506959;1;1;0;0;No;1;0;0;0;0;0;0;1;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/550737361628880/?multi_permalinks=23958130770462876&hoisted_section_header_type=recently_seen&__cft__[0]=AZXSUthTIzI4uF8PqR5RNC8qx8mEMwJH92YFKUycDmB2I7SOWrkn4qpmPApXk14LrBSQrasLWuMsyz91wQaA0cxHgV9_GdDEEuTy7czsXchuBkbme9SO4KD6IGN2f203JtoIApsHQAiwR_wNj2GIf6SY&__tn__=%2CO%2CP-R;;
P_violacea_401;30/06/2025;Verano;17:24;Tossal de la Cala;Alicante;Comunidad Valenciana;38,5204521;-0,1679675;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Database;iNaturalist;;https://www.inaturalist.org/observations/294263381;;
P_violacea_346;01/07/2025;Verano;nd;Platja del Varador;Barcelona;Cataluña;41,5364292;2,4522456;1;1;0;0;No;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Prensa;Capgròs;;https://capgros.elnacional.cat/es/mataro/manta-raya-sorprende-banistas-en-playa-mataro_815999_102.html;;
P_violacea_377;01/07/2025;Verano;nd;Llançà;Girona;Cataluña;42,3717022;3,1649753;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/ignasi.soberano/videos/1889527165228654/?__cft__[0]=AZULmXMl76fFwkcE31Ak8W9Vv5O59hRdBmC3YTW4ImSro617rQkWSvejIGZffmb0MtguLbQoLleeNWcmw_VHS_JuRizUdOvp4BC-d3xJkpv3BUfHUFauoes37BfJnoxTxWk1Rt15iO1V19KxDZUd_kSTn-gE-1SEIqxNP7HXyu6O4XZb2u8dCZTMaTn4Q_pO5tY&__tn__=%2CO%2CP-R;Aguas muy someras en playa;
P_violacea_405;01/07/2025;Verano;nd;La Mata;Alicante;Comunidad Valenciana;38,0186556;-0,6524276;1;1;0;0;Si;1;0;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/reel/755189356883650/?s=group_other&__cft__[0]=AZWDnAAPIqvusaMB8dSHbZKqu3i8sCTZXhzDjzfVXvh8WmobRNqFxPJJ80rubRB_jQwUU_W57ikSvn4VIt-XYmLLTnwDx-v2U8qqHOeHvd5lo1qkrw2dMf2oNUlLDpgxrq5AJmtSespaG9LzyBR7v1vgoTLy2yIyCN29XQs6xjiWVyQMTfj5aNHHnuKE6tmeb7psbbwfOYGgqjeI0ZhWTTNZ&__tn__=H-R;;
P_violacea_350;04/07/2025;Verano;nd;Es Comú;Islas Baleares;Islas Baleares;39,7791773;3,1392106;1;1;0;0;nd;0;0;1;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Instagram;;https://www.instagram.com/reel/DLscFGJCCQC/?igsh=MTZxYW1jNzZyZ3BxcA%3D%3D;Muy cerca de la orilla;
P_violacea_445;04/07/2025;Verano;nd;Playa del Callao;Barcelona;Cataluña;41,5380017;2,4560709;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;Facebook;;https://www.facebook.com/groups/550737361628880/?multi_permalinks=23990788037197149&hoisted_section_header_type=recently_seen;Cerca de la orilla y debilucha;
P_violacea_351;05/07/2025;Verano;nd;La Mata;Alicante;Comunidad Valenciana;38,0186556;-0,6524276;1;1;0;0;Si;1;0;0;1;0;0;0;0;nd;1;0;0;0;0;0;0;0;0;1;Redes Sociales;YouTube;;https://www.youtube.com/shorts/ZN5ER1xp6jI;Además de estar súper cerca de costa, alegan que hay otra bebé cerca;
P_violacea_362;11/07/2025;Verano;nd;Lloret de Mar;Girona;Cataluña;41,6915652;2,8304039;1;1;0;0;Si;0;1;0;1;0;0;0;0;nd;1;0;1;0;0;0;0;0;0;0;Database;Obsdelmar;;https://www.observadoresdelmar.es/Observations/2000420;Embarazada;
P_violacea_419;15/07/2025;Verano;nd;Puerto de la Atunara;Cádiz;Andalucía;36,1811028;-5,3325007;1;1;0;0;No;0;1;0;1;0;0;0;0;nd;0;0;0;0;0;0;0;0;0;0;Redes Sociales;TikTok;;https://www.tiktok.com/@adaymontes1319/video/7527402588434664726;;
